Idx,Listinginfo1,LogInfo1,LogInfo2,LogInfo3
109,2013-11-6,-4,6,2013-11-3
109,2013-11-6,-4,6,2013-11-5
109,2013-11-6,-4,6,2013-11-5
109,2013-11-6,-4,6,2013-11-6
109,2013-11-6,-4,6,2013-11-6
109,2013-11-6,4,7,2013-10-6
109,2013-11-6,4,7,2013-10-6
109,2013-11-6,4,7,2013-10-13
109,2013-11-6,4,7,2013-10-13
109,2013-11-6,4,7,2013-10-30
109,2013-11-6,4,7,2013-10-30
115,2013-11-5,1,0,2013-10-30
115,2013-11-5,1,1,2013-10-30
115,2013-11-5,1,20,2013-10-30
115,2013-11-5,1,2,2013-10-30
115,2013-11-5,2,1,2013-10-30
115,2013-11-5,4,1,2013-10-30
115,2013-11-5,-4,6,2013-10-30
115,2013-11-5,-4,6,2013-10-30
115,2013-11-5,-4,6,2013-10-31
115,2013-11-5,-4,6,2013-11-1
115,2013-11-5,-4,6,2013-11-5
115,2013-11-5,-4,6,2013-11-5
118,2013-11-6,1,0,2013-10-30
118,2013-11-6,1,1,2013-10-30
118,2013-11-6,1,20,2013-10-30
118,2013-11-6,1,2,2013-10-30
118,2013-11-6,2,1,2013-10-30
118,2013-11-6,4,1,2013-10-30
118,2013-11-6,-4,6,2013-10-30
118,2013-11-6,-4,6,2013-10-30
118,2013-11-6,-4,6,2013-10-30
118,2013-11-6,-4,6,2013-10-30
118,2013-11-6,-4,6,2013-10-30
118,2013-11-6,-4,6,2013-11-4
118,2013-11-6,-4,6,2013-11-5
123,2013-11-7,1,0,2013-9-6
123,2013-11-7,1,1,2013-9-6
123,2013-11-7,1,2,2013-10-30
123,2013-11-7,2,1,2013-9-6
123,2013-11-7,4,1,2013-9-6
123,2013-11-7,-4,6,2013-9-6
123,2013-11-7,-4,6,2013-9-7
123,2013-11-7,-4,6,2013-9-13
123,2013-11-7,-4,6,2013-10-29
123,2013-11-7,-4,6,2013-10-29
123,2013-11-7,-4,6,2013-10-29
123,2013-11-7,-4,6,2013-10-29
123,2013-11-7,-4,6,2013-10-30
123,2013-11-7,-4,6,2013-11-3
123,2013-11-7,-4,6,2013-11-4
123,2013-11-7,-4,6,2013-11-5
123,2013-11-7,4,7,2013-10-29
123,2013-11-7,4,7,2013-10-29
123,2013-11-7,4,7,2013-10-29
123,2013-11-7,4,7,2013-10-29
123,2013-11-7,4,7,2013-10-29
123,2013-11-7,4,7,2013-10-29
123,2013-11-7,4,7,2013-10-29
123,2013-11-7,4,7,2013-10-29
123,2013-11-7,4,7,2013-10-29
123,2013-11-7,4,7,2013-10-29
125,2013-11-6,1,0,2013-10-30
125,2013-11-6,1,1,2013-10-30
125,2013-11-6,1,20,2013-10-30
125,2013-11-6,1,2,2013-10-30
125,2013-11-6,2,1,2013-10-30
125,2013-11-6,4,1,2013-10-30
125,2013-11-6,-4,6,2013-10-30
125,2013-11-6,-4,6,2013-10-31
125,2013-11-6,-4,6,2013-11-5
133,2013-11-6,-10,13,2013-10-30
133,2013-11-6,-10,13,2013-10-30
133,2013-11-6,-10,13,2013-10-30
133,2013-11-6,1,0,2011-7-14
133,2013-11-6,10,20,2013-11-4
133,2013-11-6,10,20,2013-11-4
133,2013-11-6,1,1,2011-7-14
133,2013-11-6,1,2,2013-10-30
133,2013-11-6,2,1,2011-7-14
133,2013-11-6,3,1,2013-10-30
133,2013-11-6,3,1,2013-10-30
133,2013-11-6,3,1,2013-10-30
133,2013-11-6,4,1,2012-1-26
133,2013-11-6,4,6,2011-7-14
133,2013-11-6,4,6,2012-1-26
133,2013-11-6,-4,6,2013-10-30
133,2013-11-6,-4,6,2013-10-31
133,2013-11-6,-4,6,2013-10-31
133,2013-11-6,-4,6,2013-11-4
133,2013-11-6,-4,6,2013-11-4
133,2013-11-6,-4,6,2013-11-4
133,2013-11-6,-4,6,2013-11-4
133,2013-11-6,-4,6,2013-11-4
133,2013-11-6,-4,6,2013-11-4
133,2013-11-6,-4,6,2013-11-4
133,2013-11-6,-4,6,2013-11-4
133,2013-11-6,-4,6,2013-11-4
133,2013-11-6,-4,6,2013-11-4
133,2013-11-6,-4,6,2013-11-4
133,2013-11-6,-4,6,2013-11-5
133,2013-11-6,-4,6,2013-11-5
133,2013-11-6,-4,6,2013-11-5
133,2013-11-6,-4,6,2013-11-5
133,2013-11-6,-4,6,2013-11-5
133,2013-11-6,-4,6,2013-11-5
133,2013-11-6,-4,6,2013-11-5
133,2013-11-6,-4,6,2013-11-5
133,2013-11-6,-4,6,2013-11-5
133,2013-11-6,-4,6,2013-11-6
133,2013-11-6,-4,6,2013-11-6
133,2013-11-6,-4,6,2013-11-6
133,2013-11-6,4,7,2013-10-30
133,2013-11-6,4,7,2013-10-31
137,2013-11-6,-10,13,2013-11-4
137,2013-11-6,1,0,2013-10-30
137,2013-11-6,1,1,2013-10-30
137,2013-11-6,1,20,2013-10-30
137,2013-11-6,1,2,2013-10-30
137,2013-11-6,2,1,2013-10-30
137,2013-11-6,2,3,2013-11-3
137,2013-11-6,2,7,2013-10-31
137,2013-11-6,3,1,2013-11-4
137,2013-11-6,4,1,2013-10-30
137,2013-11-6,-4,6,2013-10-30
137,2013-11-6,-4,6,2013-10-31
137,2013-11-6,-4,6,2013-11-2
137,2013-11-6,-4,6,2013-11-3
137,2013-11-6,-4,6,2013-11-4
137,2013-11-6,-4,6,2013-11-5
137,2013-11-6,4,7,2013-10-31
143,2013-11-4,1,0,2013-10-30
143,2013-11-4,1,1,2013-10-30
143,2013-11-4,1,2,2013-10-30
143,2013-11-4,2,1,2013-10-30
143,2013-11-4,4,1,2013-10-30
143,2013-11-4,-4,6,2013-10-30
143,2013-11-4,-4,6,2013-10-30
143,2013-11-4,-4,6,2013-10-30
143,2013-11-4,-4,6,2013-10-30
143,2013-11-4,-4,6,2013-10-30
143,2013-11-4,-4,6,2013-10-31
143,2013-11-4,-4,6,2013-10-31
143,2013-11-4,-4,6,2013-10-31
143,2013-11-4,-4,6,2013-11-1
143,2013-11-4,-4,6,2013-11-1
143,2013-11-4,-4,6,2013-11-1
143,2013-11-4,-4,6,2013-11-1
143,2013-11-4,-4,6,2013-11-1
143,2013-11-4,-4,6,2013-11-1
143,2013-11-4,-4,6,2013-11-1
143,2013-11-4,-4,6,2013-11-2
143,2013-11-4,-4,6,2013-11-2
143,2013-11-4,-4,6,2013-11-2
143,2013-11-4,-4,6,2013-11-2
143,2013-11-4,-4,6,2013-11-2
143,2013-11-4,-4,6,2013-11-4
143,2013-11-4,-4,6,2013-11-4
143,2013-11-4,-4,6,2013-11-4
144,2013-11-5,1,1,2013-10-30
144,2013-11-5,1,20,2013-10-30
144,2013-11-5,12,0,2013-10-30
144,2013-11-5,1,2,2013-10-30
144,2013-11-5,2,1,2013-10-30
144,2013-11-5,4,1,2013-10-30
144,2013-11-5,-4,6,2013-10-30
144,2013-11-5,-4,6,2013-10-31
144,2013-11-5,4,7,2013-10-31
144,2013-11-5,99,6,2013-10-31
144,2013-11-5,99,6,2013-10-31
144,2013-11-5,99,6,2013-10-31
144,2013-11-5,99,6,2013-11-4
146,2013-11-4,1,0,2013-10-30
146,2013-11-4,1,1,2013-10-30
146,2013-11-4,1,20,2013-10-30
146,2013-11-4,1,20,2013-10-30
146,2013-11-4,1,2,2013-10-30
146,2013-11-4,2,1,2013-10-30
146,2013-11-4,4,1,2013-10-30
146,2013-11-4,-4,6,2013-10-30
146,2013-11-4,-4,6,2013-10-31
146,2013-11-4,-4,6,2013-10-31
146,2013-11-4,-4,6,2013-10-31
146,2013-11-4,-4,6,2013-10-31
146,2013-11-4,-4,6,2013-11-1
146,2013-11-4,-4,6,2013-11-1
146,2013-11-4,-4,6,2013-11-2
146,2013-11-4,-4,6,2013-11-4
146,2013-11-4,-4,6,2013-11-4
147,2013-11-4,1,0,2013-10-30
147,2013-11-4,1,1,2013-10-30
147,2013-11-4,1,20,2013-10-30
147,2013-11-4,1,2,2013-10-30
147,2013-11-4,2,1,2013-10-30
147,2013-11-4,4,1,2013-10-30
147,2013-11-4,-4,6,2013-10-30
147,2013-11-4,-4,6,2013-10-30
147,2013-11-4,-4,6,2013-10-31
147,2013-11-4,-4,6,2013-10-31
147,2013-11-4,-4,6,2013-11-1
147,2013-11-4,-4,6,2013-11-4
147,2013-11-4,-4,6,2013-11-4
147,2013-11-4,-4,6,2013-11-4
149,2013-11-7,-10,13,2013-10-31
149,2013-11-7,1,0,2013-10-30
149,2013-11-7,1,1,2013-10-30
149,2013-11-7,1,20,2013-10-30
149,2013-11-7,1,2,2013-10-30
149,2013-11-7,2,1,2013-10-30
149,2013-11-7,3,1,2013-10-31
149,2013-11-7,4,1,2013-10-30
149,2013-11-7,-4,6,2013-10-30
149,2013-11-7,-4,6,2013-10-31
149,2013-11-7,-4,6,2013-11-1
149,2013-11-7,-4,6,2013-11-3
149,2013-11-7,-4,6,2013-11-3
149,2013-11-7,-4,6,2013-11-3
149,2013-11-7,-4,6,2013-11-4
149,2013-11-7,-4,6,2013-11-4
149,2013-11-7,-4,6,2013-11-5
149,2013-11-7,-4,6,2013-11-5
149,2013-11-7,-4,6,2013-11-6
149,2013-11-7,-4,6,2013-11-6
149,2013-11-7,-4,6,2013-11-6
149,2013-11-7,-4,6,2013-11-6
149,2013-11-7,-4,6,2013-11-6
152,2013-11-6,1,0,2013-10-30
152,2013-11-6,1,1,2013-10-30
152,2013-11-6,1,20,2013-10-30
152,2013-11-6,1,2,2013-10-30
152,2013-11-6,2,1,2013-10-30
152,2013-11-6,4,1,2013-10-30
152,2013-11-6,-4,6,2013-10-30
152,2013-11-6,-4,6,2013-11-1
152,2013-11-6,-4,6,2013-11-6
156,2013-11-7,1,0,2013-10-30
156,2013-11-7,1,1,2013-10-30
156,2013-11-7,1,20,2013-10-30
156,2013-11-7,1,2,2013-10-30
156,2013-11-7,2,1,2013-10-30
156,2013-11-7,4,1,2013-10-30
156,2013-11-7,-4,6,2013-10-30
156,2013-11-7,-4,6,2013-11-6
157,2013-11-6,1,0,2013-10-30
157,2013-11-6,10,20,2013-11-4
157,2013-11-6,1,1,2013-10-30
157,2013-11-6,1,20,2013-10-30
157,2013-11-6,1,2,2013-10-30
157,2013-11-6,2,1,2013-10-30
157,2013-11-6,2,7,2013-11-4
157,2013-11-6,4,1,2013-10-30
157,2013-11-6,-4,6,2013-10-30
157,2013-11-6,-4,6,2013-10-30
157,2013-11-6,-4,6,2013-10-30
157,2013-11-6,-4,6,2013-11-1
157,2013-11-6,-4,6,2013-11-1
157,2013-11-6,-4,6,2013-11-2
157,2013-11-6,-4,6,2013-11-2
157,2013-11-6,-4,6,2013-11-2
157,2013-11-6,-4,6,2013-11-2
157,2013-11-6,-4,6,2013-11-3
157,2013-11-6,-4,6,2013-11-3
157,2013-11-6,-4,6,2013-11-3
157,2013-11-6,-4,6,2013-11-3
157,2013-11-6,-4,6,2013-11-3
157,2013-11-6,-4,6,2013-11-3
157,2013-11-6,-4,6,2013-11-3
157,2013-11-6,-4,6,2013-11-4
157,2013-11-6,-4,6,2013-11-4
157,2013-11-6,-4,6,2013-11-4
157,2013-11-6,-4,6,2013-11-4
157,2013-11-6,-4,6,2013-11-4
157,2013-11-6,-4,6,2013-11-4
157,2013-11-6,-4,6,2013-11-4
157,2013-11-6,-4,6,2013-11-4
157,2013-11-6,-4,6,2013-11-4
157,2013-11-6,-4,6,2013-11-4
157,2013-11-6,-4,6,2013-11-4
157,2013-11-6,-4,6,2013-11-4
157,2013-11-6,-4,6,2013-11-4
157,2013-11-6,-4,6,2013-11-5
157,2013-11-6,-4,6,2013-11-5
157,2013-11-6,-4,6,2013-11-5
157,2013-11-6,-4,6,2013-11-5
157,2013-11-6,-4,6,2013-11-5
157,2013-11-6,-4,6,2013-11-5
157,2013-11-6,-4,6,2013-11-5
157,2013-11-6,-4,6,2013-11-5
157,2013-11-6,-4,6,2013-11-5
157,2013-11-6,-4,6,2013-11-5
157,2013-11-6,-4,6,2013-11-5
157,2013-11-6,-4,6,2013-11-5
157,2013-11-6,-4,6,2013-11-5
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
157,2013-11-6,-4,6,2013-11-6
160,2013-11-4,107,6,2013-10-30
160,2013-11-4,107,6,2013-10-31
160,2013-11-4,107,6,2013-11-1
160,2013-11-4,107,6,2013-11-1
160,2013-11-4,107,6,2013-11-1
160,2013-11-4,107,6,2013-11-1
160,2013-11-4,107,6,2013-11-1
160,2013-11-4,107,6,2013-11-2
160,2013-11-4,107,6,2013-11-3
160,2013-11-4,107,6,2013-11-3
160,2013-11-4,107,6,2013-11-4
160,2013-11-4,107,6,2013-11-4
160,2013-11-4,1,1,2013-9-10
160,2013-11-4,12,0,2013-9-10
160,2013-11-4,1,20,2013-10-30
160,2013-11-4,1,2,2013-10-30
160,2013-11-4,1,4,2013-10-31
160,2013-11-4,2,1,2013-9-10
160,2013-11-4,4,1,2013-9-10
160,2013-11-4,-4,6,2013-9-10
160,2013-11-4,-4,6,2013-10-30
160,2013-11-4,-4,6,2013-10-31
160,2013-11-4,-4,6,2013-11-1
160,2013-11-4,-4,6,2013-11-1
160,2013-11-4,-4,6,2013-11-1
160,2013-11-4,-4,6,2013-11-1
160,2013-11-4,-4,6,2013-11-1
160,2013-11-4,-4,6,2013-11-1
160,2013-11-4,-4,6,2013-11-1
160,2013-11-4,-4,6,2013-11-2
160,2013-11-4,-4,6,2013-11-3
160,2013-11-4,-4,6,2013-11-3
160,2013-11-4,-4,6,2013-11-4
160,2013-11-4,-4,6,2013-11-4
160,2013-11-4,-4,6,2013-11-4
161,2013-11-12,1,0,2013-10-30
161,2013-11-12,1,1,2013-10-30
161,2013-11-12,1,20,2013-10-30
161,2013-11-12,1,2,2013-10-30
161,2013-11-12,2,1,2013-10-30
161,2013-11-12,4,1,2013-10-30
161,2013-11-12,-4,6,2013-10-30
161,2013-11-12,-4,6,2013-11-8
165,2013-11-6,-10,13,2013-10-30
165,2013-11-6,107,6,2013-10-31
165,2013-11-6,107,6,2013-10-31
165,2013-11-6,107,6,2013-11-1
165,2013-11-6,107,6,2013-11-1
165,2013-11-6,107,6,2013-11-1
165,2013-11-6,107,6,2013-11-1
165,2013-11-6,107,6,2013-11-2
165,2013-11-6,107,6,2013-11-3
165,2013-11-6,107,6,2013-11-4
165,2013-11-6,107,6,2013-11-5
165,2013-11-6,107,6,2013-11-6
165,2013-11-6,1,1,2013-10-30
165,2013-11-6,1,20,2013-10-30
165,2013-11-6,12,0,2013-10-30
165,2013-11-6,1,2,2013-10-30
165,2013-11-6,2,1,2013-10-30
165,2013-11-6,3,1,2013-10-30
165,2013-11-6,4,1,2013-10-30
165,2013-11-6,-4,6,2013-10-30
165,2013-11-6,-4,6,2013-10-31
165,2013-11-6,-4,6,2013-10-31
165,2013-11-6,-4,6,2013-10-31
165,2013-11-6,-4,6,2013-11-1
165,2013-11-6,-4,6,2013-11-1
165,2013-11-6,-4,6,2013-11-1
165,2013-11-6,-4,6,2013-11-1
165,2013-11-6,-4,6,2013-11-2
165,2013-11-6,-4,6,2013-11-3
165,2013-11-6,-4,6,2013-11-4
165,2013-11-6,-4,6,2013-11-4
165,2013-11-6,-4,6,2013-11-5
165,2013-11-6,-4,6,2013-11-5
165,2013-11-6,-4,6,2013-11-6
167,2013-11-11,-10,13,2013-10-30
167,2013-11-11,1,0,2013-10-8
167,2013-11-11,1,1,2013-10-8
167,2013-11-11,1,20,2013-10-30
167,2013-11-11,1,2,2013-10-30
167,2013-11-11,2,1,2013-10-8
167,2013-11-11,3,1,2013-10-8
167,2013-11-11,4,1,2013-10-30
167,2013-11-11,-4,6,2013-10-8
167,2013-11-11,-4,6,2013-10-15
167,2013-11-11,-4,6,2013-10-30
167,2013-11-11,-4,6,2013-11-9
170,2013-11-11,107,6,2013-9-15
170,2013-11-11,107,6,2013-10-4
170,2013-11-11,1,1,2013-9-15
170,2013-11-11,12,0,2013-9-15
170,2013-11-11,1,2,2013-9-15
170,2013-11-11,1,2,2013-10-31
170,2013-11-11,2,1,2013-9-15
170,2013-11-11,2,21,2013-11-11
170,2013-11-11,4,1,2013-9-15
170,2013-11-11,-4,6,2013-9-15
170,2013-11-11,-4,6,2013-9-15
170,2013-11-11,-4,6,2013-10-4
170,2013-11-11,-4,6,2013-10-31
170,2013-11-11,-4,6,2013-10-31
170,2013-11-11,-4,6,2013-11-7
170,2013-11-11,-4,6,2013-11-7
170,2013-11-11,-4,6,2013-11-8
170,2013-11-11,-4,6,2013-11-8
170,2013-11-11,-4,6,2013-11-8
170,2013-11-11,-4,6,2013-11-8
170,2013-11-11,-4,6,2013-11-8
170,2013-11-11,-4,6,2013-11-8
170,2013-11-11,-4,6,2013-11-9
170,2013-11-11,-4,6,2013-11-9
170,2013-11-11,-4,6,2013-11-9
170,2013-11-11,-4,6,2013-11-9
170,2013-11-11,-4,6,2013-11-9
170,2013-11-11,-4,6,2013-11-9
170,2013-11-11,-4,6,2013-11-9
170,2013-11-11,-4,6,2013-11-9
170,2013-11-11,-4,6,2013-11-9
170,2013-11-11,-4,6,2013-11-9
170,2013-11-11,-4,6,2013-11-9
170,2013-11-11,-4,6,2013-11-9
170,2013-11-11,-4,6,2013-11-9
170,2013-11-11,-4,6,2013-11-9
170,2013-11-11,-4,6,2013-11-10
170,2013-11-11,-4,6,2013-11-11
170,2013-11-11,-4,6,2013-11-11
170,2013-11-11,-4,6,2013-11-11
170,2013-11-11,-4,6,2013-11-11
170,2013-11-11,-4,6,2013-11-11
170,2013-11-11,-4,6,2013-11-11
170,2013-11-11,-4,6,2013-11-11
170,2013-11-11,-4,6,2013-11-11
170,2013-11-11,4,7,2013-10-31
170,2013-11-11,4,7,2013-10-31
172,2013-11-6,10,0,2012-9-24
172,2013-11-6,1,1,2012-9-24
172,2013-11-6,1,2,2013-10-31
172,2013-11-6,1,4,2013-10-31
172,2013-11-6,1,6,2012-9-24
172,2013-11-6,2,1,2012-9-24
172,2013-11-6,2,7,2013-11-1
172,2013-11-6,4,1,2012-9-24
172,2013-11-6,4,6,2012-9-25
172,2013-11-6,4,6,2012-10-2
172,2013-11-6,-4,6,2013-10-31
172,2013-11-6,-4,6,2013-10-31
172,2013-11-6,-4,6,2013-10-31
172,2013-11-6,-4,6,2013-10-31
172,2013-11-6,-4,6,2013-10-31
172,2013-11-6,-4,6,2013-10-31
172,2013-11-6,-4,6,2013-11-1
172,2013-11-6,-4,6,2013-11-1
172,2013-11-6,-4,6,2013-11-1
172,2013-11-6,-4,6,2013-11-1
172,2013-11-6,-4,6,2013-11-2
172,2013-11-6,-4,6,2013-11-2
172,2013-11-6,-4,6,2013-11-2
172,2013-11-6,-4,6,2013-11-3
172,2013-11-6,-4,6,2013-11-4
172,2013-11-6,-4,6,2013-11-4
172,2013-11-6,-4,6,2013-11-4
172,2013-11-6,-4,6,2013-11-6
172,2013-11-6,-4,6,2013-11-6
172,2013-11-6,4,7,2013-10-31
173,2013-11-8,1,0,2012-3-8
173,2013-11-8,1,1,2012-3-8
173,2013-11-8,1,2,2013-10-31
173,2013-11-8,2,1,2012-3-8
173,2013-11-8,2,7,2013-11-3
173,2013-11-8,4,1,2012-3-8
173,2013-11-8,4,6,2012-3-8
173,2013-11-8,4,6,2012-3-8
173,2013-11-8,4,6,2012-3-8
173,2013-11-8,-4,6,2013-10-30
173,2013-11-8,-4,6,2013-10-30
173,2013-11-8,-4,6,2013-10-30
173,2013-11-8,-4,6,2013-10-31
173,2013-11-8,-4,6,2013-11-3
173,2013-11-8,-4,6,2013-11-3
173,2013-11-8,-4,6,2013-11-3
173,2013-11-8,-4,6,2013-11-4
173,2013-11-8,-4,6,2013-11-5
173,2013-11-8,-4,6,2013-11-5
173,2013-11-8,-4,6,2013-11-6
173,2013-11-8,-4,6,2013-11-6
173,2013-11-8,-4,6,2013-11-6
173,2013-11-8,-4,6,2013-11-7
173,2013-11-8,-4,6,2013-11-8
173,2013-11-8,4,7,2013-10-30
173,2013-11-8,4,7,2013-10-30
176,2013-11-12,1,0,2013-10-31
176,2013-11-12,1,1,2013-10-31
176,2013-11-12,1,20,2013-10-31
176,2013-11-12,1,2,2013-10-31
176,2013-11-12,2,1,2013-10-31
176,2013-11-12,4,1,2013-10-31
176,2013-11-12,-4,6,2013-10-31
176,2013-11-12,-4,6,2013-11-12
176,2013-11-12,-4,6,2013-11-12
176,2013-11-12,-4,6,2013-11-12
176,2013-11-12,4,7,2013-11-12
176,2013-11-12,4,7,2013-11-12
177,2013-11-6,1,0,2013-10-30
177,2013-11-6,1,1,2013-10-30
177,2013-11-6,1,2,2013-10-31
177,2013-11-6,2,1,2013-10-30
177,2013-11-6,4,1,2013-10-30
177,2013-11-6,-4,6,2013-10-30
177,2013-11-6,-4,6,2013-10-30
177,2013-11-6,-4,6,2013-10-31
177,2013-11-6,-4,6,2013-10-31
177,2013-11-6,-4,6,2013-10-31
177,2013-11-6,-4,6,2013-11-1
177,2013-11-6,-4,6,2013-11-1
177,2013-11-6,-4,6,2013-11-4
177,2013-11-6,-4,6,2013-11-4
177,2013-11-6,-4,6,2013-11-4
177,2013-11-6,-4,6,2013-11-5
177,2013-11-6,-4,6,2013-11-5
177,2013-11-6,-4,6,2013-11-6
177,2013-11-6,4,7,2013-10-31
177,2013-11-6,4,7,2013-10-31
182,2013-11-6,1,0,2013-10-31
182,2013-11-6,1,1,2013-10-31
182,2013-11-6,1,20,2013-10-31
182,2013-11-6,1,2,2013-10-31
182,2013-11-6,1,4,2013-10-31
182,2013-11-6,1,4,2013-11-2
182,2013-11-6,1,4,2013-11-2
182,2013-11-6,2,1,2013-10-31
182,2013-11-6,2,21,2013-11-6
182,2013-11-6,4,1,2013-10-31
182,2013-11-6,-4,6,2013-10-31
182,2013-11-6,-4,6,2013-11-2
191,2013-11-4,1,0,2013-10-21
191,2013-11-4,103,6,2013-10-26
191,2013-11-4,107,6,2013-10-26
191,2013-11-4,1,1,2013-10-21
191,2013-11-4,1,20,2013-10-21
191,2013-11-4,1,2,2013-10-21
191,2013-11-4,1,2,2013-10-31
191,2013-11-4,2,10,2013-10-31
191,2013-11-4,2,1,2013-10-21
191,2013-11-4,2,7,2013-10-21
191,2013-11-4,4,1,2013-10-21
191,2013-11-4,-4,6,2013-10-21
191,2013-11-4,-4,6,2013-10-22
191,2013-11-4,-4,6,2013-10-22
191,2013-11-4,-4,6,2013-10-22
191,2013-11-4,-4,6,2013-10-24
191,2013-11-4,-4,6,2013-10-25
191,2013-11-4,-4,6,2013-10-25
191,2013-11-4,-4,6,2013-10-26
191,2013-11-4,-4,6,2013-10-26
191,2013-11-4,-4,6,2013-10-26
191,2013-11-4,-4,6,2013-10-31
191,2013-11-4,-4,6,2013-10-31
191,2013-11-4,-4,6,2013-10-31
191,2013-11-4,-4,6,2013-10-31
191,2013-11-4,-4,6,2013-10-31
191,2013-11-4,-4,6,2013-10-31
191,2013-11-4,-4,6,2013-10-31
191,2013-11-4,-4,6,2013-11-1
191,2013-11-4,-4,6,2013-11-1
191,2013-11-4,-4,6,2013-11-1
191,2013-11-4,-4,6,2013-11-1
191,2013-11-4,-4,6,2013-11-1
191,2013-11-4,-4,6,2013-11-2
191,2013-11-4,-4,6,2013-11-2
191,2013-11-4,-4,6,2013-11-4
196,2013-11-6,1,0,2013-6-4
196,2013-11-6,1,1,2013-6-4
196,2013-11-6,1,2,2013-10-31
196,2013-11-6,2,1,2013-6-4
196,2013-11-6,2,7,2013-11-4
196,2013-11-6,2,7,2013-11-4
196,2013-11-6,4,0,2013-6-4
196,2013-11-6,4,1,2013-6-4
196,2013-11-6,4,6,2013-6-4
196,2013-11-6,-4,6,2013-10-31
196,2013-11-6,-4,6,2013-10-31
196,2013-11-6,-4,6,2013-11-1
196,2013-11-6,-4,6,2013-11-4
196,2013-11-6,-4,6,2013-11-4
196,2013-11-6,-4,6,2013-11-6
196,2013-11-6,-4,6,2013-11-6
196,2013-11-6,4,7,2013-10-31
196,2013-11-6,4,7,2013-11-1
196,2013-11-6,4,7,2013-11-4
196,2013-11-6,4,7,2013-11-6
196,2013-11-6,4,7,2013-11-6
203,2013-11-6,1,0,2013-10-31
203,2013-11-6,1,1,2013-10-31
203,2013-11-6,1,20,2013-10-31
203,2013-11-6,1,2,2013-10-31
203,2013-11-6,2,1,2013-10-31
203,2013-11-6,4,1,2013-10-31
203,2013-11-6,-4,6,2013-10-31
203,2013-11-6,-4,6,2013-11-1
203,2013-11-6,-4,6,2013-11-6
214,2013-11-8,10,0,2013-5-31
214,2013-11-8,-10,13,2013-5-31
214,2013-11-8,1,1,2013-5-31
214,2013-11-8,1,2,2013-10-31
214,2013-11-8,1,6,2013-5-31
214,2013-11-8,2,1,2013-5-31
214,2013-11-8,3,1,2013-5-31
214,2013-11-8,4,1,2013-5-31
214,2013-11-8,-4,6,2013-10-31
214,2013-11-8,-4,6,2013-10-31
214,2013-11-8,-4,6,2013-11-2
214,2013-11-8,-4,6,2013-11-7
214,2013-11-8,-4,6,2013-11-7
214,2013-11-8,-4,6,2013-11-7
214,2013-11-8,-4,6,2013-11-8
214,2013-11-8,4,7,2013-10-31
214,2013-11-8,4,7,2013-10-31
217,2013-11-4,107,6,2013-10-27
217,2013-11-4,1,1,2013-10-26
217,2013-11-4,12,0,2013-10-26
217,2013-11-4,1,2,2013-10-26
217,2013-11-4,1,2,2013-10-31
217,2013-11-4,2,1,2013-10-26
217,2013-11-4,2,21,2013-11-4
217,2013-11-4,4,1,2013-10-26
217,2013-11-4,-4,6,2013-10-26
217,2013-11-4,-4,6,2013-10-27
217,2013-11-4,-4,6,2013-10-28
217,2013-11-4,-4,6,2013-10-28
217,2013-11-4,-4,6,2013-10-29
217,2013-11-4,-4,6,2013-10-30
217,2013-11-4,-4,6,2013-10-30
217,2013-11-4,-4,6,2013-10-30
217,2013-11-4,-4,6,2013-10-30
217,2013-11-4,-4,6,2013-10-30
217,2013-11-4,-4,6,2013-10-31
217,2013-11-4,-4,6,2013-10-31
217,2013-11-4,-4,6,2013-10-31
217,2013-11-4,-4,6,2013-10-31
217,2013-11-4,-4,6,2013-10-31
217,2013-11-4,-4,6,2013-11-1
217,2013-11-4,-4,6,2013-11-1
217,2013-11-4,-4,6,2013-11-1
217,2013-11-4,-4,6,2013-11-1
217,2013-11-4,-4,6,2013-11-2
217,2013-11-4,-4,6,2013-11-2
217,2013-11-4,-4,6,2013-11-4
217,2013-11-4,-4,6,2013-11-4
217,2013-11-4,-4,6,2013-11-4
217,2013-11-4,4,7,2013-10-28
217,2013-11-4,4,7,2013-10-28
217,2013-11-4,4,7,2013-10-29
217,2013-11-4,4,7,2013-10-29
218,2013-11-6,1,0,2013-10-31
218,2013-11-6,1,1,2013-10-31
218,2013-11-6,1,20,2013-10-31
218,2013-11-6,1,2,2013-10-31
218,2013-11-6,2,1,2013-10-31
218,2013-11-6,2,7,2013-11-4
218,2013-11-6,4,1,2013-10-31
218,2013-11-6,-4,6,2013-10-31
218,2013-11-6,-4,6,2013-11-4
218,2013-11-6,-4,6,2013-11-4
218,2013-11-6,-4,6,2013-11-4
218,2013-11-6,-4,6,2013-11-4
